Date,XBTUSD,SPX Index,MXEU Index,NKY Index,SHCOMP Index,SENSEX Index,MCX Index,CO1 Comdty,XAU Index
11/06/2018,6760.89,2782,154.12362,207.29061,477.54204,525.6421,28524.51426,76.46,83.63
10/06/2018,6710.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/06/2018,7646.28,2779.03,152.83108,207.25571,478.80048,524.63983,28376.28414,76.46,82.93
07/06/2018,7660.06,2770.37,153.58158,207.89998,486.68049,525.66711,28374.81252,77.32,82.99
06/06/2018,7619.32,2772.35,153.52344,205.46431,486.73927,526.28565,28392.96454,75.36,83.38
05/06/2018,7629.53,2748.8,152.77274,205.69027,485.93412,520.01594,28171.59905,75.38,83.05
04/06/2018,7525.77,2746.87,152.89285,204.90418,482.79491,522.09564,28104.54178,75.29,82.18
03/06/2018,7724.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/06/2018,7437.74,2734.62,152.17541,202.49658,478.96346,526.06345,28010.67122,76.79,83.04
31/05/2018,7538.28,2705.27,150.79621,204.17344,482.88313,523.91546,27710.93342,77.59,83.32
30/05/2018,7337.26,2724.01,151.71738,202.1717,475.38145,517.31839,27677.49296,77.5,83.85
29/05/2018,7501.54,2689.86,149.74931,205.55696,485.91672,515.50061,27477.00894,75.39,83.05
28/05/2018,7214.8,#N/A,152.85913,205.45686,489.91015,521.54957,#N/A,75.3,#N/A
27/05/2018,7314.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/05/2018,7448.08,2721.33,153.75367,205.1612,492.07416,515.11608,28112.8928,76.44,83.48
24/05/2018,7552.45,2727.76,154.50528,205.22281,493.30732,507.45687,28098.63026,78.79,84.38
23/05/2018,7590,2733.29,154.88209,205.80263,494.54789,502.33889,28016.33562,79.8,83.15
22/05/2018,8108.52,2724.44,157.89547,206.96178,503.61138,509.38304,28464.34221,79.57,82.16
21/05/2018,8406.89,2733.01,157.34578,207.19123,502.24882,508.12668,28345.60206,79.22,82.08
20/05/2018,8554.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/05/2018,8229.58,2712.97,157.01119,207.28946,500.16493,512.51947,28298.40791,78.51,82.06
17/05/2018,8204.05,2720.13,157.71102,206.4019,495.40324,518.30893,28407.77316,79.3,81.84
16/05/2018,8291.23,2722.46,156.81179,206.35144,497.45978,522.80105,28114.70074,79.28,81.93
15/05/2018,8518.76,2711.45,157.20314,206.89111,498.48025,521.09573,28097.05486,78.43,81.77
14/05/2018,8811.66,2730.13,158.55206,208.95422,500.69914,526.13082,28256.01048,78.23,83.47
13/05/2018,8714.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/05/2018,8432.01,2727.72,158.2829,208.37283,499.40213,527.54798,28168.59091,77.12,83.86
10/05/2018,9092.67,2723.07,157.50177,205.54756,499.97055,525.73025,27942.13356,77.47,83.81
09/05/2018,9248.19,2697.79,156.94289,204.34871,496.53433,524.12317,28040.58781,77.21,82.38
08/05/2018,9160.97,2671.92,156.23495,206.38813,496.25598,525.029,27897.60771,74.85,82.67
07/05/2018,9437.62,2672.63,156.76215,205.96956,492.65644,524.22319,#N/A,76.17,81.99
06/05/2018,9514.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/05/2018,9683.54,2663.42,156.21226,#N/A,485.80524,522.57972,27663.47865,74.87,82.4
03/05/2018,9652.04,2629.73,155.47789,#N/A,488.03988,526.36287,27660.92463,73.62,82.38
02/05/2018,9175.76,2635.67,156.39888,204.55835,484.27143,526.96151,27890.57783,73.36,81.92
01/05/2018,9015.73,2654.8,156.08749,205.38398,#N/A,#N/A,27728.65566,73.13,81.42
30/04/2018,9272.7,2648.05,157.35535,#N/A,#N/A,527.61803,27922.37133,75.17,81.15
29/04/2018,9295.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/04/2018,8977.07,2669.91,157.19388,205.95719,486.34824,524.75698,27928.22465,74.64,82.93
26/04/2018,9118.96,2666.94,156.98198,204.39203,485.03581,519.09739,28051.70466,74.74,82.52
25/04/2018,9073.19,2639.4,156.29931,203.3625,492.05012,515.29042,27902.5937,74,82.47
24/04/2018,9449.88,2634.56,158.21223,204.9128,492.77545,521.29647,28226.98479,73.86,83.28
23/04/2018,8932.25,2670.29,157.88637,203.29535,485.66779,517.76005,28331.17797,74.71,83.25
22/04/2018,8893.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/04/2018,8524.52,2670.14,158.37306,206.1412,487.81736,520.02992,28383.89485,74.06,85.12
19/04/2018,8233.85,2693.13,159.00718,206.85291,496.4686,520.32401,28594.86419,73.78,85.67
18/04/2018,8187.53,2708.64,159.56189,206.75749,492.70034,522.19057,28445.07101,73.48,85.21
17/04/2018,7914.7,2706.39,158.63474,204.27854,486.61552,523.69226,28332.23243,71.58,84.21
16/04/2018,7986.06,2677.84,157.70172,203.84177,494.17739,523.99102,28322.7024,71.42,83.98
15/04/2018,8287.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/04/2018,7903.91,2656.3,157.80913,202.78156,502.4497,524.18596,28269.9195,72.58,84.08
12/04/2018,7730.47,2663.99,157.55748,202.01716,504.57875,522.3017,28130.94751,72.02,82.76
11/04/2018,6891.03,2642.19,157.05707,202.92973,512.24404,520.63875,27862.8713,72.06,83.69
10/04/2018,6839.62,2656.87,157.54441,203.2673,506.54504,521.55638,27832.93401,71.04,81.94
09/04/2018,6662.14,2613.16,155.94921,202.71423,497.04525,520.98589,27541.12873,68.65,81.05
08/04/2018,6955.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/04/2018,6604.48,2604.47,155.21222,201.3586,#N/A,517.91966,27508.24445,67.11,81.54
05/04/2018,6749.55,2662.84,155.25808,201.48394,#N/A,518.16927,27383.1466,68.33,81.47
04/04/2018,6830.76,2644.69,152.31479,199.97702,495.82122,507.94662,27127.8746,68.02,80.84
03/04/2018,7401.4,2614.45,152.62258,200.0403,497.76764,513.30191,27265.84286,68.12,81.22
02/04/2018,6937.38,2581.88,153.74004,201.74099,503.65082,510.52134,#N/A,67.64,82.01
01/04/2018,6890.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/03/2018,6852.51,#N/A,154.105,201.97985,503.95929,#N/A,#N/A,#N/A,#N/A
29/03/2018,7098.14,2640.87,153.65495,198.82616,501.39304,#N/A,27277.7408,70.27,81.12
28/03/2018,7906.96,2605,153.68906,197.60697,496.20018,506.10093,27304.40585,69.53,79.64
27/03/2018,7990.87,2612.62,153.78227,201.60129,502.98601,511.55574,27472.4583,70.11,81.25
26/03/2018,7888.84,2658.55,152.3056,197.52782,498.30998,511.04989,27287.8794,70.12,82.5
25/03/2018,8605.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/03/2018,8616.25,2588.26,152.34583,196.30448,499.19423,501.48523,27338.99615,70.45,81.5
22/03/2018,8598.85,2643.69,153.02398,204.16027,515.21581,506.89196,27353.14246,68.91,79.39
21/03/2018,8895.59,2711.93,155.12084,#N/A,518.84243,508.37956,27692.60032,69.47,80.59
20/03/2018,8920.33,2716.94,155.12301,200.96785,519.43804,505.49218,27628.76285,67.42,78.13
19/03/2018,8427.2,2712.92,155.38649,202.86052,517.97564,504.22115,27665.24342,66.05,78.66
18/03/2018,7655.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/03/2018,8524.17,2752.01,156.37519,204.3219,516.34879,509.74517,27604.06962,66.21,78.7
15/03/2018,8251.71,2747.33,156.56149,205.71705,520.28456,518.19523,27690.37457,65.12,78.81
14/03/2018,8304.32,2749.48,156.2715,204.78926,520.96964,521.33184,27696.63569,64.89,79.79
13/03/2018,9062.92,2765.31,156.69498,206.04108,523.37449,522.77564,27750.91863,64.64,79.7
12/03/2018,9017.65,2783.02,157.4793,204.84353,525.45355,522.18803,27963.3667,64.95,79.67
11/03/2018,9613.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/03/2018,9004.84,2786.57,156.93785,200.98483,522.01376,512.6936,27821.83896,65.49,78.9
08/03/2018,9330.23,2738.97,156.31333,201.33864,518.65148,512.10287,27585.80581,63.61,78.97
07/03/2018,9939.53,2726.8,155.75892,200.64879,517.21888,508.51432,27460.38988,64.34,78.79
06/03/2018,10790.35,2728.12,155.15962,201.63585,521.22223,513.97982,27328.18125,65.79,80.8
05/03/2018,11555.99,2720.94,154.23951,198.19243,513.01484,518.88826,27092.4682,65.54,79.1
04/03/2018,11400.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/03/2018,11029.95,2691.25,152.36728,200.62171,512.90372,#N/A,26699.14289,64.37,78.75
01/03/2018,10933.75,2677.67,154.39717,203.3936,515.0896,521.97217,26854.25995,63.83,78.93
28/02/2018,10538.02,2713.83,156.29876,206.76698,514.83304,524.47206,27138.9017,65.78,78.27
27/02/2018,10755.9,2744.28,157.90367,208.51052,520.99576,527.5538,27675.03607,66.63,78.97
26/02/2018,10380.3,2779.6,158.98022,207.02392,527.21506,531.23,27692.80432,67.5,81.27
25/02/2018,9596.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/02/2018,9920.01,2747.3,158.13567,205.45026,519.06824,526.11372,27685.82811,67.31,80.53
22/02/2018,9915.69,2703.96,158.19353,203.50566,514.75802,520.36004,27551.53976,66.39,80.02
21/02/2018,10286.84,2701.33,158.37347,204.09484,#N/A,522.33753,27639.14266,65.42,80.51
20/02/2018,11705.73,2716.26,158.32649,204.39172,#N/A,519.95665,27730.01487,65.25,80.83
19/02/2018,11081.41,#N/A,158.2439,207.8372,#N/A,524.50825,27542.513,65.67,#N/A
18/02/2018,10784.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/02/2018,10088.2,2732.22,159.60111,204.7921,#N/A,528.1748,27713.92402,64.84,83.23
15/02/2018,9873.45,2731.2,158.2809,201.20904,#N/A,536.33039,27494.7079,64.33,85.48
14/02/2018,9287.96,2698.63,156.83003,197.61018,504.0427,533.49916,27183.00073,64.36,85.5
13/02/2018,8557.91,2662.94,154.40002,197.27626,502.35946,#N/A,26789.22293,62.72,81.06
12/02/2018,8831.25,2656,154.39814,#N/A,498.47098,533.78302,26776.42026,62.59,81.08
11/02/2018,8315.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/02/2018,8552.65,2619.55,151.80622,197.22025,496.95162,527.42551,26493.23171,62.79,78.35
08/02/2018,8171.19,2581,154.5302,201.42492,515.56795,533.6201,26867.42187,64.81,79.86
07/02/2018,8087.51,2681.66,157.2749,197.5303,527.77583,529.85169,27320.19521,65.51,80.54
06/02/2018,7764.6,2695.14,155.79341,197.60644,536.48029,533.27168,26884.75499,66.86,82.1
05/02/2018,7100.87,2648.94,160.18719,206.25698,554.32765,542.69904,27629.69557,67.62,83.07
04/02/2018,8077.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/02/2018,8570,2762.13,163.23018,211.2985,549.42329,546.74332,28258.85838,68.58,83.88
01/02/2018,9094.2,2821.98,165.61917,214.348,547.11363,561.31784,28726.04197,69.65,87.6
31/01/2018,9962.31,2823.81,165.69158,211.21333,553.62922,564.69308,28713.52224,69.05,87.66
30/01/2018,10086.8,2822.43,165.90457,214.02159,551.28955,564.99126,28810.6063,69.02,86.56
29/01/2018,11207,2853.53,166.97177,216.60409,555.80112,569.75229,28953.13344,69.46,87.47
28/01/2018,11755.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/01/2018,10874.79,2872.87,168.16869,217.88567,562.6301,#N/A,29257.63114,70.52,90.31
25/01/2018,11256.52,2839.25,168.06537,217.81071,561.2101,568.06341,29255.79254,70.42,89.91
24/01/2018,11213.37,2837.54,167.64864,219.21784,558.78571,568.4988,29154.34397,70.53,92.08
23/01/2018,10981.05,2839.13,166.99388,218.47627,553.71747,566.59502,28896.27048,69.96,89.91
22/01/2018,10354,2832.97,166.25295,214.31054,546.77171,560.10267,28830.48629,69.03,88.31
21/01/2018,11366.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/01/2018,11366.61,2810.3,165.57304,215.24329,544.72341,556.49444,28625.50152,68.61,87.97
18/01/2018,11605.5,2798.03,164.64551,214.16159,541.44135,551.75069,28676.84825,69.31,87.57
17/01/2018,11376.69,2802.56,164.64152,215.47657,535.37729,549.54017,28765.5636,69.38,89.12
16/01/2018,10720,2776.42,164.70653,216.30823,533.24344,543.11011,28752.21756,69.15,90.27
15/01/2018,13916.82,#N/A,164.89549,214.75034,529.66113,548.37126,28770.05537,70.26,#N/A
14/01/2018,13383.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/01/2018,13746.58,2786.24,163.31829,212.63772,530.59869,544.2478,28558.53608,69.87,89.11
11/01/2018,13462.98,2767.56,161.549,212.93606,527.13835,541.44355,28089.51264,69.26,87.04
10/01/2018,14494.74,2748.23,161.03135,213.36622,525.74848,539.7879,28061.292,69.2,86.07
09/01/2018,14554.08,2751.29,161.04401,211.84926,522.83432,541.11717,28237.54487,68.82,84.95
08/01/2018,14935.7,2747.71,161.11081,#N/A,524.6886,541.31702,28279.4097,67.78,86.29
07/01/2018,16200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/01/2018,16753.24,2743.15,161.58906,209.56637,522.57145,539.51268,28392.92438,67.62,87.39
04/01/2018,14946.35,2723.99,160.48412,208.44489,521.14304,536.03124,28203.38157,68.07,87.79
03/01/2018,15055.23,2713.06,158.42109,#N/A,518.21269,533.03963,28058.19914,67.84,87.08
02/01/2018,14784.6,2695.81,157.91392,#N/A,515.65066,532.94486,28093.68168,66.57,88.14
01/01/2018,13624.57,#N/A,157.67958,#N/A,#N/A,529.49075,#N/A,#N/A,#N/A
31/12/2017,14043.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/12/2017,14310.94,2673.61,157.98182,202.21123,508.27178,533.37557,28030.19402,66.87,85.27
28/12/2017,13939.48,2687.54,157.20024,201.87826,504.54358,528.42548,27759.77849,66.72,85.45
27/12/2017,15189.39,2682.62,156.90533,202.18152,499.60087,528.65365,27653.52559,66.44,85.32
26/12/2017,15925,2680.5,156.28979,202.25011,505.11436,531.09712,#N/A,67.02,85.65
25/12/2017,13768.02,#N/A,156.59147,202.73248,501.61488,#N/A,#N/A,#N/A,#N/A
24/12/2017,13147.99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/12/2017,14239.65,2683.34,156.23558,202.19617,502.18768,530.17884,27407.76787,65.25,84.01
21/12/2017,15385.2,2684.57,156.60847,201.53446,502.04756,527.35948,27307.23228,64.9,83.38
20/12/2017,16210.13,2679.25,155.76305,202.00953,500.51092,527.89529,27261.24848,64.56,83.01
19/12/2017,16964.39,2681.47,156.21886,202.28218,499.3544,528.21624,27198.63302,63.8,81.57
18/12/2017,18674.48,2690.16,156.39128,203.62559,494.75754,523.7986,27128.05722,63.41,81.68
17/12/2017,19041.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/12/2017,17630.12,2675.81,154.29162,200.13506,494.89924,522.69556,26706.75338,63.23,80.23
14/12/2017,16503.72,2652.01,154.8467,201.9798,498.55964,517.13641,26870.42124,63.31,79.68
13/12/2017,16752,2662.85,155.25384,201.16742,499.31022,513.54101,26785.98128,62.44,79.89
12/12/2017,17248.22,2664.11,155.12095,201.23357,495.49379,514.62009,26727.22613,63.34,76.9
11/12/2017,17148.2,2659.99,154.95278,202.21024,502.5559,519.75407,26788.27416,64.69,76.99
10/12/2017,14705.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/12/2017,15644,2651.5,154.5218,200.94327,497.55637,515.34873,26784.00584,63.4,76.93
07/12/2017,16051.08,2636.98,153.95769,199.50368,494.75376,510.76128,26599.24953,62.2,76.46
06/12/2017,13346.75,2629.27,153.8766,197.58589,498.14216,504.9325,26525.17304,61.22,76.42
05/12/2017,11776.95,2629.57,154.07751,200.69535,499.96595,509.5968,26700.7702,62.86,77.51
04/12/2017,11500.01,2639.44,154.84206,201.23325,500.63805,510.44456,26829.80151,62.45,78.73
03/12/2017,10930.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/12/2017,10899.25,2642.22,154.24211,203.72315,503.81427,508.52536,26823.2944,63.73,79.66
21/11/2017,8134.25,2599.03,153.80876,199.38166,514.62902,516.53519,26403.83512,62.57,80.66
20/11/2017,8245.04,2582.14,153.20778,197.74169,510.87269,512.53927,26297.66519,62.22,80.01
19/11/2017,8019.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/11/2017,7701.88,2578.85,152.89857,199.93573,511.2062,513.42033,26146.99408,62.72,80.88
16/11/2017,7892.22,2585.64,152.9713,198.02534,513.38106,507.77331,26186.12,61.36,79.84
15/11/2017,7291.96,2564.62,152.23655,194.8202,513.88328,501.15405,25949.96683,61.87,80.04
14/11/2017,6590.9,2578.87,152.78415,197.33718,517.30063,503.65596,26155.83414,62.21,80
13/11/2017,6506.62,2584.84,152.21859,196.98108,518.95542,504.59879,25947.88638,63.16,80.42
12/11/2017,5893.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/11/2017,6581.83,2582.3,153.1152,199.8363,516.51765,509.70869,26417.51157,63.52,80.6
09/11/2017,7120.48,2584.62,153.43732,202.02041,516.31972,510.45333,26384.47311,63.93,81.88
08/11/2017,7260.63,2594.38,154.50535,201.38706,515.66567,511.51898,26613.58842,63.49,82.41
07/11/2017,7074.84,2590.64,154.37209,201.47211,514.93016,511.86465,26714.0032,63.69,81.87
06/11/2017,7127.39,2591.13,155.53287,198.07054,512.18787,522.24842,26872.95552,64.27,82.28
05/11/2017,7369.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/11/2017,7228.65,2587.84,155.15729,#N/A,508.65074,520.96443,26743.06999,62.07,80.72
02/11/2017,7057.82,2579.85,155.48906,197.55561,511.69997,520.19244,26613.24414,60.62,81.3
01/11/2017,6580,2579.36,155.76206,196.80548,514.00269,520.70515,26959.31189,60.49,81.28
31/10/2017,6377.45,2575.26,155.45141,193.62781,511.91667,513.65409,26848.43858,61.37,81.2
30/10/2017,6099.6,2572.83,154.71447,194.53531,510.90839,512.71391,26669.36205,60.9,82.37
29/10/2017,6176.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/10/2017,5753.71,2581.07,154.00328,193.09045,513.98424,510.34269,26413.49927,60.44,81.57
26/10/2017,5842.24,2560.4,154.34831,191.13575,513.25737,510.38693,26567.26949,59.3,81.09
25/10/2017,5679.54,2557.15,154.45911,191.07138,512.04371,508.85501,26591.10051,58.44,82.61
24/10/2017,5593.52,2569.13,154.7393,191.49179,511.18675,500.08113,26414.67869,58.33,83.51
23/10/2017,5911.12,2564.98,155.02366,190.82366,510.54079,499.94955,26573.6724,57.37,84.17
22/10/2017,5881.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/10/2017,5973.19,2575.21,155.2998,189.2375,510.82506,#N/A,26577.7641,57.75,85.01
19/10/2017,5700.17,2562.1,155.56409,190.55188,510.82562,497.84753,26497.10662,57.23,85.52
18/10/2017,5507.01,2561.26,155.83381,189.27129,512.09819,500.76226,26724.66261,58.15,85.06
17/10/2017,5577.3,2559.36,154.84493,190.02601,511.06243,501.44872,26530.57901,57.88,85.76
16/10/2017,5678.73,2557.64,156.04941,190.18933,512.95416,504.38315,26858.45721,57.82,86.14
15/10/2017,5524.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/10/2017,5614.64,2553.17,156.25537,189.08813,516.15561,501.27883,26941.0964,57.17,87.29
12/10/2017,5317.43,2550.93,155.91843,186.52946,515.52152,494.69325,26826.81763,56.25,87.12
11/10/2017,4826.85,2555.24,156.02473,185.74337,514.97591,488.47614,26643.65416,56.94,87.14
10/10/2017,4873.1,2550.64,155.44627,185.59278,513.99131,489.51806,26613.23588,56.61,86.74
09/10/2017,4841.19,2544.73,154.78886,#N/A,510.11776,487.24979,26424.81512,55.79,87.66
08/10/2017,4583.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/10/2017,4339.4,2549.33,154.15067,183.57475,#N/A,485.8468,26327.41797,55.62,86.9
05/10/2017,4347.1,2552.07,154.58503,182.94218,#N/A,485.02387,26384.24903,57,86.06
04/10/2017,4200.44,2537.74,154.99576,182.82804,#N/A,486.69551,26585.04917,55.8,86.5
03/10/2017,4283.49,2534.58,154.99351,182.70026,#N/A,480.95019,26542.83168,56,85.98
02/10/2017,4391.34,2529.12,154.63723,181.03452,#N/A,#N/A,26489.00574,56.12,85.03
01/10/2017,4335.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/09/2017,4171.25,2519.36,154.62697,180.75191,504.74657,478.71033,26622.32139,57.54,84.65
28/09/2017,4164.5,2510.06,153.67338,181.0859,502.22446,478.05127,26445.88239,57.41,85.69
27/09/2017,4154.27,2507.04,152.99553,179.86377,504.36812,475.56982,26228.93384,57.9,84.75
26/09/2017,3908.25,2496.84,152.78261,181.06689,504.5014,482.91094,26196.73854,58.44,85.86
25/09/2017,3941.31,2496.66,153.48787,182.82316,505.1396,484.65846,26324.66147,59.02,87.42
24/09/2017,3669.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/09/2017,3615.1,2502.22,154.47967,181.0405,509.50289,492.13659,26406.98808,56.86,86.06
21/09/2017,3647.5,2500.6,154.19429,180.9791,511.40942,498.62505,26358.44114,56.43,85.03
20/09/2017,3957.01,2508.24,154.69615,182.33648,512.37495,503.54277,26540.27381,56.29,85.48
19/09/2017,3905.56,2506.65,154.3627,181.64993,510.67089,503.9241,26351.40897,55.14,87.22
18/09/2017,4006.56,2503.87,153.79358,#N/A,511.95978,505.31218,26209.99694,55.48,86.84
17/09/2017,3747.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/09/2017,4179.95,2496.48,153.99372,179.7221,517.60396,502.23893,26104.47584,54.27,90.2
11/09/2017,4192.47,2488.11,153.27405,179.17105,517.27652,498.69251,25955.06525,53.84,89.61
10/09/2017,4289.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/09/2017,4247.55,2461.43,152.39612,178.68564,518.98324,495.58211,25862.19552,53.78,91.65
07/09/2017,4575.48,2465.1,151.72091,178.76977,518.69444,494.96233,25745.53043,54.49,93.26
06/09/2017,4569.25,2465.54,150.54009,177.36824,518.53953,494.18934,25642.33409,54.2,91.35
05/09/2017,4458.44,2457.85,150.12385,178.26032,517.79636,496.21012,25680.38729,53.38,92.41
04/09/2017,4362.08,#N/A,150.15676,177.83273,517.68987,495.27027,25447.72993,52.34,#N/A
03/09/2017,4580.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/09/2017,4880.85,2476.55,150.54691,178.55885,513.28034,499.74114,25636.95343,52.75,90.54
31/08/2017,4741.39,2471.65,149.93228,178.35897,509.55334,495.94389,25534.74895,52.38,90.12
30/08/2017,4574.99,2457.59,149.1051,176.8659,509.87206,494.55321,25370.09705,50.86,88.16
29/08/2017,4597.02,2446.3,149.4794,177.3777,509.45818,490.93069,25243.7034,52,89.38
28/08/2017,4339.74,2444.24,150.53568,178.11264,507.70039,497.74367,#N/A,51.89,89.18
27/08/2017,4362.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/08/2017,4329.03,2443.05,150.10583,178.12114,501.41053,#N/A,25342.57444,52.41,85.82
24/08/2017,4234,2438.97,149.22546,177.03778,491.48368,493.4263,25219.32885,52.04,86.13
23/08/2017,4134.37,2444.04,148.9239,178.0218,493.76061,492.90358,25251.57838,52.57,85.64
22/08/2017,4073.01,2452.51,149.16776,177.08606,493.93893,488.38115,25360.5408,51.87,84.88
21/08/2017,3997.99,2428.37,148.70394,178.21292,493.53684,487.08765,25360.21852,51.66,85.41
20/08/2017,4124.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/08/2017,4022.75,2425.55,148.36578,177.89319,490.29879,491.91596,25247.47814,52.72,83.9
16/08/2017,4350.42,2468.11,149.72042,178.15857,485.70482,494.98933,25513.16563,50.27,84.59
15/08/2017,4071.6,2464.61,149.18232,178.82772,486.91267,#N/A,25339.34255,50.8,82.21
14/08/2017,4262.99,2465.84,149.75412,178.50251,485.67442,490.85422,25564.76455,50.73,83.29
13/08/2017,4010.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/08/2017,3588.05,2441.32,148.54009,#N/A,481.74136,487.1985,25437.54419,52.1,84.09
10/08/2017,3424.49,2438.21,149.27628,180.50997,490.23071,491.79411,25565.90728,51.9,84.08
09/08/2017,3361.7,2474.02,150.67223,179.54075,490.28184,497.50199,25823.62648,52.7,82.84
08/08/2017,3447.35,2474.92,151.89942,180.97574,489.53223,502.64462,25898.42792,52.14,81.71
07/08/2017,3341.29,2480.91,152.07963,181.10791,488.15972,505.52015,26033.0224,52.37,81.93
06/08/2017,3265.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/08/2017,2832,2476.83,151.831,180.05893,485.45762,507.08514,26028.54608,52.42,82.04
03/08/2017,2781.45,2472.16,151.84463,181.78671,487.0575,506.04468,26149.47324,52.01,83.99
02/08/2017,2691.01,2477.57,151.67589,181.83501,489.05882,510.35971,26266.05856,52.36,84.4
01/08/2017,2740.99,2476.35,151.51458,181.22769,489.96131,508.23262,26239.8156,51.78,85.5
31/07/2017,2886.71,2470.3,150.64305,180.46536,486.73904,506.66449,26091.32366,52.65,85.32
30/07/2017,2717.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/07/2017,2755.65,2472.1,149.9186,180.07795,483.49434,503.93558,25887.33092,52.52,85.56
27/07/2017,2583.77,2475.42,150.43901,180.37765,482.67897,504.64859,25978.43912,51.49,84.05
26/07/2017,2503.29,2477.83,150.1691,178.77985,481.22259,503.3796,25784.3425,50.97,86.13
25/07/2017,2468.53,2477.13,149.75876,178.74597,480.56076,500.12834,25608.30086,50.2,83.55
24/07/2017,2760.01,2469.91,148.89506,179.62117,481.59163,500.75037,25552.12725,48.6,81.88
23/07/2017,2785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/07/2017,2640.5,2472.54,149.63068,180.94842,480.00682,497.42025,25635.1344,48.06,83.63
20/07/2017,2729.32,2473.45,150.78925,180.28092,#N/A,495.75635,25647.66494,49.3,83.09
19/07/2017,2255,2473.83,149.85353,179.23778,#N/A,497.24267,25671.03776,49.7,82.61
18/07/2017,2348.48,2460.61,149.23247,178.49094,#N/A,493.1418,25587.61555,48.84,82.4
17/07/2017,2174.02,2459.14,149.77774,#N/A,#N/A,498.41547,25493.89054,48.42,82.06
16/07/2017,1865.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14/07/2017,2159.05,2459.27,149.64755,178.69136,#N/A,498.10222,25386.13488,48.91,80.8
